Stazione;Data;Dato pluviometrico giornaliero 0-24
Acquapendente ;19/04/2023;0
Acquapendente ;20/04/2023;0
Acquapendente ;21/04/2023;0
Acquapendente ;22/04/2023;0
Acquapendente ;23/04/2023;0
Acquapendente ;24/04/2023;12,6
Acquapendente ;25/04/2023;0
Acquapendente ;26/04/2023;0
Acquapendente ;27/04/2023;0
Acquapendente ;28/04/2023;0
Acquapendente ;29/04/2023;0,2
Acquapendente ;30/04/2023;4,4
Allumiere ;01/04/2023;0
Allumiere ;02/04/2023;0
Allumiere ;03/04/2023;0
Allumiere ;04/04/2023;0
Allumiere ;05/04/2023;0,2
Allumiere ;06/04/2023;0
Allumiere ;07/04/2023;1,4
Allumiere ;08/04/2023;26,1
Allumiere ;09/04/2023;0
Allumiere ;10/04/2023;0
Allumiere ;11/04/2023;0
Allumiere ;12/04/2023;0
Allumiere ;13/04/2023;1
Allumiere ;14/04/2023;0,4
Allumiere ;15/04/2023;47,2
Allumiere ;16/04/2023;1,6
Allumiere ;17/04/2023;0
Allumiere ;18/04/2023;12
Allumiere ;19/04/2023;0
Allumiere ;20/04/2023;0
Allumiere ;21/04/2023;0
Allumiere ;22/04/2023;0
Allumiere ;23/04/2023;0
Allumiere ;24/04/2023;2,6
Allumiere ;25/04/2023;0
Allumiere ;26/04/2023;0
Allumiere ;27/04/2023;0
Allumiere ;28/04/2023;0
Allumiere ;29/04/2023;0
Allumiere ;30/04/2023;2,2
Amaseno a Fossanova ;01/04/2023;0
Amaseno a Fossanova ;02/04/2023;0,4
Amaseno a Fossanova ;03/04/2023;0
Amaseno a Fossanova ;04/04/2023;0
Amaseno a Fossanova ;05/04/2023;1
Amaseno a Fossanova ;06/04/2023;0,2
Amaseno a Fossanova ;07/04/2023;0
Amaseno a Fossanova ;08/04/2023;35,4
Amaseno a Fossanova ;09/04/2023;0,8
Amaseno a Fossanova ;10/04/2023;0,2
Amaseno a Fossanova ;11/04/2023;0
Amaseno a Fossanova ;12/04/2023;0
Amaseno a Fossanova ;13/04/2023;1,2
Amaseno a Fossanova ;14/04/2023;11,2
Amaseno a Fossanova ;15/04/2023;25,3
Amaseno a Fossanova ;16/04/2023;1,4
Amaseno a Fossanova ;17/04/2023;0,4
Amaseno a Fossanova ;18/04/2023;3,6
Amaseno a Fossanova ;19/04/2023;0
Amaseno a Fossanova ;20/04/2023;0,2
Amaseno a Fossanova ;21/04/2023;0
Amaseno a Fossanova ;22/04/2023;0
Amaseno a Fossanova ;23/04/2023;0
Amaseno a Fossanova ;24/04/2023;0
Amaseno a Fossanova ;25/04/2023;0
Amaseno a Fossanova ;26/04/2023;0
Amaseno a Fossanova ;27/04/2023;0
Amaseno a Fossanova ;28/04/2023;0
Amaseno a Fossanova ;29/04/2023;0
Amaseno a Fossanova ;30/04/2023;3
Amatrice ;01/04/2023;0,6
Amatrice ;02/04/2023;0
Amatrice ;03/04/2023;0
Amatrice ;04/04/2023;0
Amatrice ;05/04/2023;0,2
Amatrice ;06/04/2023;0
Amatrice ;07/04/2023;0,2
Amatrice ;08/04/2023;2
Amatrice ;09/04/2023;0
Amatrice ;10/04/2023;0,4
Amatrice ;11/04/2023;0
Amatrice ;12/04/2023;0
Amatrice ;13/04/2023;6,8
Amatrice ;14/04/2023;4,4
Amatrice ;15/04/2023;6,6
Amatrice ;16/04/2023;9,8
Amatrice ;17/04/2023;3,8
Amatrice ;18/04/2023;4,4
Amatrice ;19/04/2023;2
Amatrice ;20/04/2023;2,6
Amatrice ;21/04/2023;1,6
Amatrice ;22/04/2023;0
Amatrice ;23/04/2023;0
Amatrice ;24/04/2023;3,6
Amatrice ;25/04/2023;0
Amatrice ;26/04/2023;0,2
Amatrice ;27/04/2023;0
Amatrice ;28/04/2023;0
Amatrice ;29/04/2023;0,2
Amatrice ;30/04/2023;0,4
Aniene a Lunghezza ;01/04/2023;0
Aniene a Lunghezza ;02/04/2023;6,6
Aniene a Lunghezza ;03/04/2023;0,2
Aniene a Lunghezza ;04/04/2023;5,2
Aniene a Lunghezza ;05/04/2023;3,8
Aniene a Lunghezza ;06/04/2023;0,2
Aniene a Lunghezza ;07/04/2023;0
Aniene a Lunghezza ;08/04/2023;8,6
Aniene a Lunghezza ;09/04/2023;0,6
Aniene a Lunghezza ;10/04/2023;0
Aniene a Lunghezza ;11/04/2023;0
Aniene a Lunghezza ;12/04/2023;0
Aniene a Lunghezza ;13/04/2023;1
Aniene a Lunghezza ;14/04/2023;2,8
Aniene a Lunghezza ;15/04/2023;63,2
Aniene a Lunghezza ;16/04/2023;0,6
Aniene a Lunghezza ;17/04/2023;0,2
Aniene a Lunghezza ;18/04/2023;3,6
Aniene a Lunghezza ;19/04/2023;0,2
Aniene a Lunghezza ;20/04/2023;0
Aniene a Lunghezza ;21/04/2023;0
Aniene a Lunghezza ;22/04/2023;0
Aniene a Lunghezza ;23/04/2023;0
Aniene a Lunghezza ;24/04/2023;0
Aniene a Lunghezza ;25/04/2023;0
Aniene a Lunghezza ;26/04/2023;0
Aniene a Lunghezza ;27/04/2023;0
Aniene a Lunghezza ;28/04/2023;0
Aniene a Lunghezza ;29/04/2023;0
Aniene a Lunghezza ;30/04/2023;9,6
Aniene a Marano Equo ;01/04/2023;0
Aniene a Marano Equo ;02/04/2023;8,4
Aniene a Marano Equo ;03/04/2023;0,2
Aniene a Marano Equo ;04/04/2023;0,2
Aniene a Marano Equo ;05/04/2023;2,2
Aniene a Marano Equo ;06/04/2023;0,2
Aniene a Marano Equo ;07/04/2023;0
Aniene a Marano Equo ;08/04/2023;27
Aniene a Marano Equo ;09/04/2023;0,2
Aniene a Marano Equo ;10/04/2023;0
Aniene a Marano Equo ;11/04/2023;0
Aniene a Marano Equo ;12/04/2023;0
Aniene a Marano Equo ;13/04/2023;9,6
Aniene a Marano Equo ;14/04/2023;8,5
Aniene a Marano Equo ;15/04/2023;53,4
Aniene a Marano Equo ;16/04/2023;1,6
Aniene a Marano Equo ;17/04/2023;0
Aniene a Marano Equo ;18/04/2023;1
Aniene a Marano Equo ;19/04/2023;0,8
Aniene a Marano Equo ;20/04/2023;0,6
Aniene a Marano Equo ;21/04/2023;0,8
Aniene a Marano Equo ;22/04/2023;0,2
Aniene a Marano Equo ;23/04/2023;0
Aniene a Marano Equo ;24/04/2023;2
Aniene a Marano Equo ;25/04/2023;2,6
Aniene a Marano Equo ;26/04/2023;0,2
Aniene a Marano Equo ;27/04/2023;0
Aniene a Marano Equo ;28/04/2023;0
Aniene a Marano Equo ;29/04/2023;0
Aniene a Marano Equo ;30/04/2023;4,2
