Stazione;Data;Dato pluviometrico giornaliero 0-24
Allumiere ;12/12/2018;0
Allumiere ;12/13/18;8,4
Allumiere ;12/14/18;13,8
Allumiere ;12/15/18;0
Allumiere ;12/16/18;10
Allumiere ;12/17/18;7,2
Allumiere ;12/18/18;0
Allumiere ;12/19/18;0
Allumiere ;12/20/18;6,6
Allumiere ;12/21/18;0
Allumiere ;12/22/18;0,4
Allumiere ;12/23/18;0,2
Allumiere ;12/24/18;0,2
Allumiere ;12/25/18;0
Allumiere ;12/26/18;0
Allumiere ;12/27/18;0
Allumiere ;12/28/18;0
Allumiere ;12/29/18;0
Allumiere ;12/30/18;0
Allumiere ;12/31/18;0
Amaseno a Fossanova ;12/01/2018;0
Amaseno a Fossanova ;12/02/2018;0
Amaseno a Fossanova ;12/03/2018;8,2
Amaseno a Fossanova ;12/04/2018;1,6
Amaseno a Fossanova ;12/05/2018;0,4
Amaseno a Fossanova ;12/06/2018;0,2
Amaseno a Fossanova ;12/07/2018;0
Amaseno a Fossanova ;12/08/2018;5,9
Amaseno a Fossanova ;12/09/2018;0,6
Amaseno a Fossanova ;12/10/2018;0,4
Amaseno a Fossanova ;12/11/2018;0
Amaseno a Fossanova ;12/12/2018;0
Amaseno a Fossanova ;12/13/18;7,2
Amaseno a Fossanova ;12/14/18;64,7
Amaseno a Fossanova ;12/15/18;0,8
Amaseno a Fossanova ;12/16/18;0,6
Amaseno a Fossanova ;12/17/18;7,2
Amaseno a Fossanova ;12/18/18;0
Amaseno a Fossanova ;12/19/18;0
Amaseno a Fossanova ;12/20/18;0,6
Amaseno a Fossanova ;12/21/18;0
Amaseno a Fossanova ;12/22/18;3
Amaseno a Fossanova ;12/23/18;0,2
Amaseno a Fossanova ;12/24/18;0
Amaseno a Fossanova ;12/25/18;0
Amaseno a Fossanova ;12/26/18;0
Amaseno a Fossanova ;12/27/18;0
Amaseno a Fossanova ;12/28/18;0
Amaseno a Fossanova ;12/29/18;0,2
Amaseno a Fossanova ;12/30/18;0
Amaseno a Fossanova ;12/31/18;0
Amatrice ;12/01/2018;0
Amatrice ;12/02/2018;0
Amatrice ;12/03/2018;1
Amatrice ;12/04/2018;0
Amatrice ;12/05/2018;0,2
Amatrice ;12/06/2018;0
Amatrice ;12/07/2018;0
Amatrice ;12/08/2018;4,2
Amatrice ;12/09/2018;1,4
Amatrice ;12/10/2018;0
Amatrice ;12/11/2018;0
Amatrice ;12/12/2018;0
Amatrice ;12/13/18;8,4
Amatrice ;12/14/18;9,4
Amatrice ;12/15/18;5,4
Amatrice ;12/16/18;3,2
Amatrice ;12/17/18;11,2
Amatrice ;12/18/18;15,4
Amatrice ;12/19/18;0,2
Amatrice ;12/20/18;1,2
Amatrice ;12/21/18;0,2
Amatrice ;12/22/18;0
Amatrice ;12/23/18;0
Amatrice ;12/24/18;0
Amatrice ;12/25/18;0
Amatrice ;12/26/18;0
Amatrice ;12/27/18;0
Amatrice ;12/28/18;0
Amatrice ;12/29/18;0
Amatrice ;12/30/18;0
Amatrice ;12/31/18;0
Aniene a Lunghezza ;12/01/2018;0
Aniene a Lunghezza ;12/02/2018;0
Aniene a Lunghezza ;12/03/2018;3,4
Aniene a Lunghezza ;12/04/2018;0
Aniene a Lunghezza ;12/05/2018;0
Aniene a Lunghezza ;12/06/2018;0,2
Aniene a Lunghezza ;12/07/2018;0,4
Aniene a Lunghezza ;12/08/2018;0,8
Aniene a Lunghezza ;12/09/2018;0
Aniene a Lunghezza ;12/10/2018;0
Aniene a Lunghezza ;12/11/2018;0,2
Aniene a Lunghezza ;12/12/2018;0,2
Aniene a Lunghezza ;12/13/18;5,2
Aniene a Lunghezza ;12/14/18;21,8
Aniene a Lunghezza ;12/15/18;0
Aniene a Lunghezza ;12/16/18;1,8
Aniene a Lunghezza ;12/17/18;4,2
Aniene a Lunghezza ;12/18/18;0
Aniene a Lunghezza ;12/19/18;0,2
Aniene a Lunghezza ;12/20/18;0
Aniene a Lunghezza ;12/21/18;0
Aniene a Lunghezza ;12/22/18;0,2
Aniene a Lunghezza ;12/23/18;0
Aniene a Lunghezza ;12/24/18;0
Aniene a Lunghezza ;12/25/18;0
Aniene a Lunghezza ;12/26/18;0
Aniene a Lunghezza ;12/27/18;0,2
Aniene a Lunghezza ;12/28/18;0
Aniene a Lunghezza ;12/29/18;0,2
Aniene a Lunghezza ;12/30/18;0
Aniene a Lunghezza ;12/31/18;0,2
Aniene a Marano Equo ;12/01/2018;0
Aniene a Marano Equo ;12/02/2018;0
Aniene a Marano Equo ;12/03/2018;7,2
Aniene a Marano Equo ;12/04/2018;0,4
Aniene a Marano Equo ;12/05/2018;0,2
Aniene a Marano Equo ;12/06/2018;0,2
Aniene a Marano Equo ;12/07/2018;0,4
Aniene a Marano Equo ;12/08/2018;10,9
Aniene a Marano Equo ;12/09/2018;0,6
Aniene a Marano Equo ;12/10/2018;0
Aniene a Marano Equo ;12/11/2018;0,2
Aniene a Marano Equo ;12/12/2018;0
Aniene a Marano Equo ;12/13/18;7,2
Aniene a Marano Equo ;12/14/18;31,8
Aniene a Marano Equo ;12/15/18;0,2
Aniene a Marano Equo ;12/16/18;5,6
Aniene a Marano Equo ;12/17/18;16,6
Aniene a Marano Equo ;12/18/18;0
Aniene a Marano Equo ;12/19/18;0,2
Aniene a Marano Equo ;12/20/18;2,4
Aniene a Marano Equo ;12/21/18;0,2
Aniene a Marano Equo ;12/22/18;3,4
Aniene a Marano Equo ;12/23/18;0
Aniene a Marano Equo ;12/24/18;0,2
Aniene a Marano Equo ;12/25/18;0
Aniene a Marano Equo ;12/26/18;0
Aniene a Marano Equo ;12/27/18;0,2
Aniene a Marano Equo ;12/28/18;0,2
Aniene a Marano Equo ;12/29/18;0
Aniene a Marano Equo ;12/30/18;0,2
Aniene a Marano Equo ;12/31/18;0
Aniene a Ponte Salario ;12/01/2018;-
Aniene a Ponte Salario ;12/02/2018;-
Aniene a Ponte Salario ;12/03/2018;-
Aniene a Ponte Salario ;12/04/2018;-
Aniene a Ponte Salario ;12/05/2018;-
Aniene a Ponte Salario ;12/06/2018;-
Aniene a Ponte Salario ;12/07/2018;-
Aniene a Ponte Salario ;12/08/2018;-
Aniene a Ponte Salario ;12/09/2018;-
Aniene a Ponte Salario ;12/10/2018;-
Aniene a Ponte Salario ;12/11/2018;-
Aniene a Ponte Salario ;12/12/2018;-
Aniene a Ponte Salario ;12/13/18;-
Aniene a Ponte Salario ;12/14/18;-
Aniene a Ponte Salario ;12/15/18;-
Aniene a Ponte Salario ;12/16/18;-
Aniene a Ponte Salario ;12/17/18;-
Aniene a Ponte Salario ;12/18/18;-
Aniene a Ponte Salario ;12/19/18;-
Aniene a Ponte Salario ;12/20/18;-
Aniene a Ponte Salario ;12/21/18;-
Aniene a Ponte Salario ;12/22/18;-
Aniene a Ponte Salario ;12/23/18;-
Aniene a Ponte Salario ;12/24/18;-
Aniene a Ponte Salario ;12/25/18;-
Aniene a Ponte Salario ;12/26/18;-
Aniene a Ponte Salario ;12/27/18;-
Aniene a Ponte Salario ;12/28/18;-
Aniene a Ponte Salario ;12/29/18;-
Aniene a Ponte Salario ;12/30/18;-
Aniene a Ponte Salario ;12/31/18;-
Aniene a Subiaco ;12/01/2018;0
Aniene a Subiaco ;12/02/2018;0
Aniene a Subiaco ;12/03/2018;5,2
Aniene a Subiaco ;12/04/2018;0,2
Aniene a Subiaco ;12/05/2018;0,2
Aniene a Subiaco ;12/06/2018;0
Aniene a Subiaco ;12/07/2018;0,2
Aniene a Subiaco ;12/08/2018;9,8
Aniene a Subiaco ;12/09/2018;1,2
Aniene a Subiaco ;12/10/2018;0,2
Aniene a Subiaco ;12/11/2018;0
Aniene a Subiaco ;12/12/2018;0,2
Aniene a Subiaco ;12/13/18;7,2
Aniene a Subiaco ;12/14/18;31,8
Aniene a Subiaco ;12/15/18;0,8
Aniene a Subiaco ;12/16/18;4
Aniene a Subiaco ;12/17/18;7,2
Aniene a Subiaco ;12/18/18;0,2
Aniene a Subiaco ;12/19/18;0,2
Aniene a Subiaco ;12/20/18;2,8
Aniene a Subiaco ;12/21/18;0,6
Aniene a Subiaco ;12/22/18;0,8
Aniene a Subiaco ;12/23/18;0,2
Aniene a Subiaco ;12/24/18;0
Aniene a Subiaco ;12/25/18;0
Aniene a Subiaco ;12/26/18;0,2
Aniene a Subiaco ;12/27/18;0
Aniene a Subiaco ;12/28/18;0,2
Aniene a Subiaco ;12/29/18;0,2
Aniene a Subiaco ;12/30/18;0
Aniene a Subiaco ;12/31/18;0,2
Anzio ;12/01/2018;0
Anzio ;12/02/2018;0
Anzio ;12/03/2018;0,6
Anzio ;12/04/2018;0
Anzio ;12/05/2018;0
Anzio ;12/06/2018;0
Anzio ;12/07/2018;0
Anzio ;12/08/2018;0
Anzio ;12/09/2018;0,8
Anzio ;12/10/2018;0
Anzio ;12/11/2018;0
Anzio ;12/12/2018;0
Anzio ;12/13/18;23,4
Anzio ;12/14/18;56,4
Anzio ;12/15/18;0
Anzio ;12/16/18;8,6
Anzio ;12/17/18;8,4
Anzio ;12/18/18;0
Anzio ;12/19/18;0
Anzio ;12/20/18;3,8
Anzio ;12/21/18;3,2
Anzio ;12/22/18;2
Anzio ;12/23/18;0
Anzio ;12/24/18;0
Anzio ;12/25/18;0
Anzio ;12/26/18;0
Anzio ;12/27/18;2,4
Anzio ;12/28/18;0
Anzio ;12/29/18;0
Anzio ;12/30/18;0
Anzio ;12/31/18;0
Aprilia ;12/01/2018;0
Aprilia ;12/02/2018;0,2
Aprilia ;12/03/2018;3,2
Aprilia ;12/04/2018;0
Aprilia ;12/05/2018;0
Aprilia ;12/06/2018;0
Aprilia ;12/07/2018;0
Aprilia ;12/08/2018;2,4
Aprilia ;12/09/2018;2
Aprilia ;12/10/2018;0
Aprilia ;12/11/2018;0
Aprilia ;12/12/2018;0
Aprilia ;12/13/18;13,6
Aprilia ;12/14/18;27,8
Aprilia ;12/15/18;0
Aprilia ;12/16/18;3,8
Aprilia ;12/17/18;9,4
Aprilia ;12/18/18;0
Aprilia ;12/19/18;0
Aprilia ;12/20/18;0,8
Aprilia ;12/21/18;0
Aprilia ;12/22/18;4
Aprilia ;12/23/18;0
Aprilia ;12/24/18;0,2
Aprilia ;12/25/18;0
Aprilia ;12/26/18;0
Aprilia ;12/27/18;0
Aprilia ;12/28/18;0
Aprilia ;12/29/18;0
Aprilia ;12/30/18;0
Aprilia ;12/31/18;0
Ardea ;12/01/2018;0
Ardea ;12/02/2018;0,2
Ardea ;12/03/2018;0,8
Ardea ;12/04/2018;0
Ardea ;12/05/2018;0
Ardea ;12/06/2018;0
Ardea ;12/07/2018;0
Ardea ;12/08/2018;0,8
Ardea ;12/09/2018;1,8
Ardea ;12/10/2018;0
Ardea ;12/11/2018;0
Ardea ;12/12/2018;0
Ardea ;12/13/18;15,6
Ardea ;12/14/18;13,6
Ardea ;12/15/18;0
Ardea ;12/16/18;2,8
Ardea ;12/17/18;6,1
Ardea ;12/18/18;0,2
Ardea ;12/19/18;0
Ardea ;12/20/18;1,2
Ardea ;12/21/18;0
Ardea ;12/22/18;4,2
Ardea ;12/23/18;0
Ardea ;12/24/18;0
Ardea ;12/25/18;0
Ardea ;12/26/18;0
Ardea ;12/27/18;0
Ardea ;12/28/18;0
Ardea ;12/29/18;0
Ardea ;12/30/18;0
Ardea ;12/31/18;0
Arrone a Maccarese ;12/01/2018;0
Arrone a Maccarese ;12/02/2018;0
Arrone a Maccarese ;12/03/2018;0,6
Arrone a Maccarese ;12/04/2018;0
Arrone a Maccarese ;12/05/2018;0
Arrone a Maccarese ;12/06/2018;1,8
Arrone a Maccarese ;12/07/2018;0,8
Arrone a Maccarese ;12/08/2018;0
Arrone a Maccarese ;12/09/2018;0
Arrone a Maccarese ;12/10/2018;0
Arrone a Maccarese ;12/11/2018;0
Arrone a Maccarese ;12/12/2018;0
Arrone a Maccarese ;12/13/18;4,2
Arrone a Maccarese ;12/14/18;4,4
Arrone a Maccarese ;12/15/18;0
Arrone a Maccarese ;12/16/18;5,6
Arrone a Maccarese ;12/17/18;9,1
Arrone a Maccarese ;12/18/18;0
Arrone a Maccarese ;12/19/18;0
Arrone a Maccarese ;12/20/18;0,6
Arrone a Maccarese ;12/21/18;0
Arrone a Maccarese ;12/22/18;0,4
Arrone a Maccarese ;12/23/18;0
Arrone a Maccarese ;12/24/18;0,2
Arrone a Maccarese ;12/25/18;0
Arrone a Maccarese ;12/26/18;0
Arrone a Maccarese ;12/27/18;0
Arrone a Maccarese ;12/28/18;0
Arrone a Maccarese ;12/29/18;0
Arrone a Maccarese ;12/30/18;0
Arrone a Maccarese ;12/31/18;0
Arsoli ;12/01/2018;0,2
Arsoli ;12/02/2018;0
Arsoli ;12/03/2018;10
Arsoli ;12/04/2018;0,2
Arsoli ;12/05/2018;0,2
Arsoli ;12/06/2018;0
Arsoli ;12/07/2018;0,6
Arsoli ;12/08/2018;7,6
Arsoli ;12/09/2018;0,4
Arsoli ;12/10/2018;0
Arsoli ;12/11/2018;0
Arsoli ;12/12/2018;0
Arsoli ;12/13/18;6,6
Arsoli ;12/14/18;20,2
Arsoli ;12/15/18;0,2
Arsoli ;12/16/18;6
Arsoli ;12/17/18;16
Arsoli ;12/18/18;0
Arsoli ;12/19/18;0
Arsoli ;12/20/18;0,6
Arsoli ;12/21/18;0,2
Arsoli ;12/22/18;7,2
Arsoli ;12/23/18;0,2
Arsoli ;12/24/18;0,2
Arsoli ;12/25/18;0
Arsoli ;12/26/18;0
Arsoli ;12/27/18;0
Arsoli ;12/28/18;0
Arsoli ;12/29/18;0
Arsoli ;12/30/18;0
Arsoli ;12/31/18;0,2
Aurelio ;12/01/2018;-
Aurelio ;12/02/2018;-
Aurelio ;12/03/2018;-
Aurelio ;12/04/2018;-
Aurelio ;12/05/2018;-
Aurelio ;12/06/2018;-
Aurelio ;12/07/2018;-
Aurelio ;12/08/2018;-
Aurelio ;12/09/2018;-
Aurelio ;12/10/2018;-
Aurelio ;12/11/2018;-
Aurelio ;12/12/2018;-
Aurelio ;12/13/18;-
Aurelio ;12/14/18;-
Aurelio ;12/15/18;-
Aurelio ;12/16/18;-
Aurelio ;12/17/18;-
Aurelio ;12/18/18;-
Aurelio ;12/19/18;-
Aurelio ;12/20/18;-
Aurelio ;12/21/18;-
Aurelio ;12/22/18;-
Aurelio ;12/23/18;-
Aurelio ;12/24/18;-
Aurelio ;12/25/18;-
Aurelio ;12/26/18;-
Aurelio ;12/27/18;-
Aurelio ;12/28/18;-
Aurelio ;12/29/18;-
Aurelio ;12/30/18;-
Aurelio ;12/31/18;-
Baccano ;12/01/2018;0
Baccano ;12/02/2018;0
Baccano ;12/03/2018;0,6
Baccano ;12/04/2018;0,2
Baccano ;12/05/2018;0
Baccano ;12/06/2018;0,8
Baccano ;12/07/2018;0
Baccano ;12/08/2018;2,2
Baccano ;12/09/2018;0
Baccano ;12/10/2018;0
Baccano ;12/11/2018;0
Baccano ;12/12/2018;0
Baccano ;12/13/18;4,4
Baccano ;12/14/18;17,6
Baccano ;12/15/18;0
Baccano ;12/16/18;5,2
Baccano ;12/17/18;11,2
Baccano ;12/18/18;0
Baccano ;12/19/18;0
Baccano ;12/20/18;3,6
Baccano ;12/21/18;0
Baccano ;12/22/18;1,8
Baccano ;12/23/18;0,2
Baccano ;12/24/18;0
Baccano ;12/25/18;0
Baccano ;12/26/18;0
Baccano ;12/27/18;0
Baccano ;12/28/18;0
Baccano ;12/29/18;0,2
Baccano ;12/30/18;0,2
Baccano ;12/31/18;0
Bagnoregio ;12/01/2018;0,6
Bagnoregio ;12/02/2018;0
Bagnoregio ;12/03/2018;0
Bagnoregio ;12/04/2018;0,2
Bagnoregio ;12/05/2018;0
Bagnoregio ;12/06/2018;0,6
Bagnoregio ;12/07/2018;0,6
Bagnoregio ;12/08/2018;0,8
Bagnoregio ;12/09/2018;0
Bagnoregio ;12/10/2018;0
Bagnoregio ;12/11/2018;0
Bagnoregio ;12/12/2018;0
Bagnoregio ;12/13/18;7,2
Bagnoregio ;12/14/18;5,2
Bagnoregio ;12/15/18;0
Bagnoregio ;12/16/18;15,4
Bagnoregio ;12/17/18;10,8
Bagnoregio ;12/18/18;0
Bagnoregio ;12/19/18;0
Bagnoregio ;12/20/18;7,2
Bagnoregio ;12/21/18;0
Bagnoregio ;12/22/18;0,4
Bagnoregio ;12/23/18;0,2
Bagnoregio ;12/24/18;0,2
Bagnoregio ;12/25/18;0
Bagnoregio ;12/26/18;0
Bagnoregio ;12/27/18;0
Bagnoregio ;12/28/18;0
Bagnoregio ;12/29/18;0,2
Bagnoregio ;12/30/18;0
Bagnoregio ;12/31/18;0
Barbarano ;12/01/2018;0
Barbarano ;12/02/2018;0
Barbarano ;12/03/2018;0
Barbarano ;12/04/2018;0
Barbarano ;12/05/2018;0
Barbarano ;12/06/2018;2,8
Barbarano ;12/07/2018;0,6
Barbarano ;12/08/2018;0,2
Barbarano ;12/09/2018;0
Barbarano ;12/10/2018;0
Barbarano ;12/11/2018;0
Barbarano ;12/12/2018;0
Barbarano ;12/13/18;3,4
Barbarano ;12/14/18;11,8
Barbarano ;12/15/18;0
Barbarano ;12/16/18;3
Barbarano ;12/17/18;4,9
Barbarano ;12/18/18;0
Barbarano ;12/19/18;0
Barbarano ;12/20/18;1,8
Barbarano ;12/21/18;0
Barbarano ;12/22/18;0
Barbarano ;12/23/18;0,2
Barbarano ;12/24/18;0
Barbarano ;12/25/18;0
Barbarano ;12/26/18;0
Barbarano ;12/27/18;0
Barbarano ;12/28/18;0,4
Barbarano ;12/29/18;0,2
Barbarano ;12/30/18;0,2
Barbarano ;12/31/18;0
Bolsena ;12/01/2018;0,6
Bolsena ;12/02/2018;0
Bolsena ;12/03/2018;0
Bolsena ;12/04/2018;0
Bolsena ;12/05/2018;0
Bolsena ;12/06/2018;0
Bolsena ;12/07/2018;0,2
Bolsena ;12/08/2018;0,6
Bolsena ;12/09/2018;0
Bolsena ;12/10/2018;0
Bolsena ;12/11/2018;0
Bolsena ;12/12/2018;0
Bolsena ;12/13/18;5,6
Bolsena ;12/14/18;3,6
Bolsena ;12/15/18;0
Bolsena ;12/16/18;11,8
Bolsena ;12/17/18;14,4
Bolsena ;12/18/18;0,4
Bolsena ;12/19/18;0
Bolsena ;12/20/18;10,6
Bolsena ;12/21/18;0
Bolsena ;12/22/18;0,2
Bolsena ;12/23/18;0,2
Bolsena ;12/24/18;0,2
Bolsena ;12/25/18;0
Bolsena ;12/26/18;0
Bolsena ;12/27/18;0
Bolsena ;12/28/18;0,2
Bolsena ;12/29/18;0,2
Bolsena ;12/30/18;0,2
Bolsena ;12/31/18;0
Borgo Montello ;12/01/2018;0
Borgo Montello ;12/02/2018;0
Borgo Montello ;12/03/2018;3
Borgo Montello ;12/04/2018;0,2
Borgo Montello ;12/05/2018;0,2
Borgo Montello ;12/06/2018;0
Borgo Montello ;12/07/2018;0
Borgo Montello ;12/08/2018;3,2
Borgo Montello ;12/09/2018;2
Borgo Montello ;12/10/2018;0,2
Borgo Montello ;12/11/2018;0
Borgo Montello ;12/12/2018;0
Borgo Montello ;12/13/18;19,2
Borgo Montello ;12/14/18;42,3
Borgo Montello ;12/15/18;0
Borgo Montello ;12/16/18;5,8
Borgo Montello ;12/17/18;9
Borgo Montello ;12/18/18;0
Borgo Montello ;12/19/18;0
Borgo Montello ;12/20/18;0,8
Borgo Montello ;12/21/18;2
Borgo Montello ;12/22/18;1,6
Borgo Montello ;12/23/18;0,2
Borgo Montello ;12/24/18;0,2
Borgo Montello ;12/25/18;0
Borgo Montello ;12/26/18;0
Borgo Montello ;12/27/18;0
Borgo Montello ;12/28/18;0
Borgo Montello ;12/29/18;0
Borgo Montello ;12/30/18;0
Borgo Montello ;12/31/18;0
Borgorose ;12/01/2018;0
Borgorose ;12/02/2018;0
Borgorose ;12/03/2018;6,8
Borgorose ;12/04/2018;1
Borgorose ;12/05/2018;0
Borgorose ;12/06/2018;0
Borgorose ;12/07/2018;0
Borgorose ;12/08/2018;7,6
Borgorose ;12/09/2018;2,8
Borgorose ;12/10/2018;0
Borgorose ;12/11/2018;0
Borgorose ;12/12/2018;0
Borgorose ;12/13/18;6,8
Borgorose ;12/14/18;17
Borgorose ;12/15/18;0,6
Borgorose ;12/16/18;3,8
Borgorose ;12/17/18;18,4
Borgorose ;12/18/18;0
Borgorose ;12/19/18;0
Borgorose ;12/20/18;0,6
Borgorose ;12/21/18;0
Borgorose ;12/22/18;0,6
Borgorose ;12/23/18;0
Borgorose ;12/24/18;0
Borgorose ;12/25/18;0
Borgorose ;12/26/18;0
Borgorose ;12/27/18;0
Borgorose ;12/28/18;0
Borgorose ;12/29/18;0
Borgorose ;12/30/18;0
Borgorose ;12/31/18;0
Bracciano ;12/01/2018;0
Bracciano ;12/02/2018;0
Bracciano ;12/03/2018;0,8
Bracciano ;12/04/2018;0,2
Bracciano ;12/05/2018;0
Bracciano ;12/06/2018;1,2
Bracciano ;12/07/2018;1
Bracciano ;12/08/2018;0
Bracciano ;12/09/2018;0
Bracciano ;12/10/2018;0
Bracciano ;12/11/2018;0
Bracciano ;12/12/2018;0
Bracciano ;12/13/18;6,2
Bracciano ;12/14/18;16
Bracciano ;12/15/18;0
Bracciano ;12/16/18;10,2
Bracciano ;12/17/18;12,5
Bracciano ;12/18/18;0
Bracciano ;12/19/18;0
Bracciano ;12/20/18;13
Bracciano ;12/21/18;0
Bracciano ;12/22/18;0,6
