Stazione;Data;Dato pluviometrico giornaliero 0-24
Acquapendente ;21/09/2018;-
Acquapendente ;22/09/2018;-
Acquapendente ;23/09/2018;-
Acquapendente ;24/09/2018;-
Acquapendente ;25/09/2018;-
Acquapendente ;26/09/2018;-
Acquapendente ;27/09/2018;-
Acquapendente ;28/09/2018;-
Acquapendente ;29/09/2018;-
Acquapendente ;30/09/2018;-
Allumiere ;01/09/2018;0
Allumiere ;02/09/2018;3,5
Allumiere ;03/09/2018;0,2
Allumiere ;04/09/2018;0
Allumiere ;05/09/2018;0
Allumiere ;06/09/2018;0
Allumiere ;07/09/2018;33,1
Allumiere ;08/09/2018;0,2
Allumiere ;09/09/2018;0
Allumiere ;10/09/2018;0
Allumiere ;11/09/2018;0
Allumiere ;12/09/2018;0
Allumiere ;13/09/2018;11,3
Allumiere ;14/09/2018;0
Allumiere ;15/09/2018;0,4
Allumiere ;16/09/2018;0
Allumiere ;17/09/2018;0
Allumiere ;18/09/2018;4
Allumiere ;19/09/2018;2,8
Allumiere ;20/09/2018;0
Allumiere ;21/09/2018;0
Allumiere ;22/09/2018;0
Allumiere ;23/09/2018;0
Allumiere ;24/09/2018;0
Allumiere ;25/09/2018;0
Allumiere ;26/09/2018;0
Allumiere ;27/09/2018;0
Allumiere ;28/09/2018;0
Allumiere ;29/09/2018;0
Allumiere ;30/09/2018;0
Amaseno a Fossanova ;01/09/2018;9,4
Amaseno a Fossanova ;02/09/2018;0
Amaseno a Fossanova ;03/09/2018;2,4
Amaseno a Fossanova ;04/09/2018;0,2
Amaseno a Fossanova ;05/09/2018;0
Amaseno a Fossanova ;06/09/2018;0
Amaseno a Fossanova ;07/09/2018;0
Amaseno a Fossanova ;08/09/2018;0
Amaseno a Fossanova ;09/09/2018;0
Amaseno a Fossanova ;10/09/2018;0
Amaseno a Fossanova ;11/09/2018;0
Amaseno a Fossanova ;12/09/2018;0
Amaseno a Fossanova ;13/09/2018;0
Amaseno a Fossanova ;14/09/2018;0
Amaseno a Fossanova ;15/09/2018;0
Amaseno a Fossanova ;16/09/2018;0
Amaseno a Fossanova ;17/09/2018;0
Amaseno a Fossanova ;18/09/2018;1,9
Amaseno a Fossanova ;19/09/2018;8,8
Amaseno a Fossanova ;20/09/2018;2,2
Amaseno a Fossanova ;21/09/2018;0
Amaseno a Fossanova ;22/09/2018;0,2
Amaseno a Fossanova ;23/09/2018;0
Amaseno a Fossanova ;24/09/2018;0
Amaseno a Fossanova ;25/09/2018;0,6
Amaseno a Fossanova ;26/09/2018;0
Amaseno a Fossanova ;27/09/2018;0
Amaseno a Fossanova ;28/09/2018;0
Amaseno a Fossanova ;29/09/2018;0
Amaseno a Fossanova ;30/09/2018;0
Amatrice ;01/09/2018;2
Amatrice ;02/09/2018;13,2
Amatrice ;03/09/2018;0,4
Amatrice ;04/09/2018;2,6
Amatrice ;05/09/2018;0,2
Amatrice ;06/09/2018;0
Amatrice ;07/09/2018;20,5
Amatrice ;08/09/2018;0,2
Amatrice ;09/09/2018;0
Amatrice ;10/09/2018;0
Amatrice ;11/09/2018;0,2
Amatrice ;12/09/2018;0
Amatrice ;13/09/2018;16,6
Amatrice ;14/09/2018;0,2
