Stazione;Data;Dato pluviometrico giornaliero 0-24
Abbadia S.Salvatore ;01/09/2022;0,6
Abbadia S.Salvatore ;02/09/2022;0
Abbadia S.Salvatore ;03/09/2022;34,7
Abbadia S.Salvatore ;04/09/2022;0,8
Abbadia S.Salvatore ;05/09/2022;0
Abbadia S.Salvatore ;06/09/2022;0
Abbadia S.Salvatore ;07/09/2022;0,4
Abbadia S.Salvatore ;08/09/2022;28,8
Abbadia S.Salvatore ;09/09/2022;0
Abbadia S.Salvatore ;10/09/2022;0
Abbadia S.Salvatore ;11/09/2022;0
Abbadia S.Salvatore ;12/09/2022;0
Abbadia S.Salvatore ;13/09/2022;0
Abbadia S.Salvatore ;14/09/2022;0
Abbadia S.Salvatore ;15/09/2022;24,8
Abbadia S.Salvatore ;16/09/2022;0
Abbadia S.Salvatore ;17/09/2022;0
Abbadia S.Salvatore ;18/09/2022;0
Abbadia S.Salvatore ;19/09/2022;0
Abbadia S.Salvatore ;20/09/2022;0
Abbadia S.Salvatore ;21/09/2022;0
Abbadia S.Salvatore ;22/09/2022;0
Abbadia S.Salvatore ;23/09/2022;0
Abbadia S.Salvatore ;24/09/2022;67,1
Abbadia S.Salvatore ;25/09/2022;138,8
Abbadia S.Salvatore ;26/09/2022;4,4
Abbadia S.Salvatore ;27/09/2022;0,4
Abbadia S.Salvatore ;28/09/2022;0
Abbadia S.Salvatore ;29/09/2022;6,3
Abbadia S.Salvatore ;30/09/2022;52
Abbazia Trisulti ;01/09/2022;10,4
Abbazia Trisulti ;02/09/2022;0
Abbazia Trisulti ;03/09/2022;0
Abbazia Trisulti ;04/09/2022;9
Abbazia Trisulti ;05/09/2022;0
Abbazia Trisulti ;06/09/2022;0
Abbazia Trisulti ;07/09/2022;0
Abbazia Trisulti ;08/09/2022;30,4
Abbazia Trisulti ;09/09/2022;8,6
Abbazia Trisulti ;10/09/2022;0
Abbazia Trisulti ;11/09/2022;0
Abbazia Trisulti ;12/09/2022;0
Abbazia Trisulti ;13/09/2022;0
Abbazia Trisulti ;14/09/2022;0
Abbazia Trisulti ;15/09/2022;2,8
Abbazia Trisulti ;16/09/2022;0,6
Abbazia Trisulti ;17/09/2022;0,8
Abbazia Trisulti ;18/09/2022;0
Abbazia Trisulti ;19/09/2022;0,2
Abbazia Trisulti ;20/09/2022;14,6
Abbazia Trisulti ;21/09/2022;0
Abbazia Trisulti ;22/09/2022;0
Abbazia Trisulti ;23/09/2022;0
Abbazia Trisulti ;24/09/2022;0
Abbazia Trisulti ;25/09/2022;25,6
Abbazia Trisulti ;26/09/2022;6,6
Abbazia Trisulti ;27/09/2022;3
Abbazia Trisulti ;28/09/2022;4,2
Abbazia Trisulti ;29/09/2022;47,8
Abbazia Trisulti ;30/09/2022;17,8
Acilia ;01/09/2022;19,4
Acilia ;02/09/2022;0
Acilia ;03/09/2022;2,4
Acilia ;04/09/2022;4
Acilia ;05/09/2022;0
Acilia ;06/09/2022;0
Acilia ;07/09/2022;0
Acilia ;08/09/2022;0
Acilia ;09/09/2022;0
Acilia ;10/09/2022;0
Acilia ;11/09/2022;0
Acilia ;12/09/2022;0
Acilia ;13/09/2022;0
Acilia ;14/09/2022;0
Acilia ;15/09/2022;1,4
Acilia ;16/09/2022;0
Acilia ;17/09/2022;0
Acilia ;18/09/2022;0
Acilia ;19/09/2022;0
Acilia ;20/09/2022;0
Acilia ;21/09/2022;0
Acilia ;22/09/2022;0
Acilia ;23/09/2022;0
Acilia ;24/09/2022;0
Acilia ;25/09/2022;21,4
Acilia ;26/09/2022;7,4
Acilia ;27/09/2022;0
Acilia ;28/09/2022;0
Acilia ;29/09/2022;7,8
Acilia ;30/09/2022;28,2
Acqua Acetosa ;01/09/2022;3
Acqua Acetosa ;02/09/2022;0
Acqua Acetosa ;03/09/2022;1,8
Acqua Acetosa ;04/09/2022;2
Acqua Acetosa ;05/09/2022;0
Acqua Acetosa ;06/09/2022;0
Acqua Acetosa ;07/09/2022;0
Acqua Acetosa ;08/09/2022;3,2
Acqua Acetosa ;09/09/2022;0,2
Acqua Acetosa ;10/09/2022;0
Acqua Acetosa ;11/09/2022;0
Acqua Acetosa ;12/09/2022;0
Acqua Acetosa ;13/09/2022;0
Acqua Acetosa ;14/09/2022;0
Acqua Acetosa ;15/09/2022;9,4
Acqua Acetosa ;16/09/2022;0
Acqua Acetosa ;17/09/2022;0
Acqua Acetosa ;18/09/2022;0
Acqua Acetosa ;19/09/2022;0
Acqua Acetosa ;20/09/2022;0
Acqua Acetosa ;21/09/2022;0
Acqua Acetosa ;22/09/2022;0
Acqua Acetosa ;23/09/2022;0
Acqua Acetosa ;24/09/2022;0
Acqua Acetosa ;25/09/2022;10,4
Acqua Acetosa ;26/09/2022;6
Acqua Acetosa ;27/09/2022;0
Acqua Acetosa ;28/09/2022;1
Acqua Acetosa ;29/09/2022;0,8
Acqua Acetosa ;30/09/2022;2,8
Acquapendente ;01/09/2022;0,4
Acquapendente ;02/09/2022;0
Acquapendente ;03/09/2022;11,2
Acquapendente ;04/09/2022;1,2
Acquapendente ;05/09/2022;0
Acquapendente ;06/09/2022;0
Acquapendente ;07/09/2022;0
Acquapendente ;08/09/2022;11,8
Acquapendente ;09/09/2022;0,8
Acquapendente ;10/09/2022;0
Acquapendente ;11/09/2022;0
Acquapendente ;12/09/2022;0
Acquapendente ;13/09/2022;0
Acquapendente ;14/09/2022;0
Acquapendente ;15/09/2022;20,8
Acquapendente ;16/09/2022;0
Acquapendente ;17/09/2022;0
Acquapendente ;18/09/2022;0
Acquapendente ;19/09/2022;0
Acquapendente ;20/09/2022;0
Acquapendente ;21/09/2022;0
Acquapendente ;22/09/2022;0
Acquapendente ;23/09/2022;0
Acquapendente ;24/09/2022;42,8
Acquapendente ;25/09/2022;46,8
Acquapendente ;26/09/2022;11,8
Acquapendente ;27/09/2022;0
Acquapendente ;28/09/2022;0,2
Acquapendente ;29/09/2022;3
Acquapendente ;30/09/2022;27,8
Allumiere ;01/09/2022;3,7
Allumiere ;02/09/2022;0
Allumiere ;03/09/2022;6,6
Allumiere ;04/09/2022;4,6
Allumiere ;05/09/2022;0
Allumiere ;06/09/2022;0
Allumiere ;07/09/2022;0
Allumiere ;08/09/2022;30,8
Allumiere ;09/09/2022;0
Allumiere ;10/09/2022;0
Allumiere ;11/09/2022;0
Allumiere ;12/09/2022;0
Allumiere ;13/09/2022;0
Allumiere ;14/09/2022;0
Allumiere ;15/09/2022;50,7
Allumiere ;16/09/2022;0
Allumiere ;17/09/2022;0
Allumiere ;18/09/2022;0
Allumiere ;19/09/2022;0,2
Allumiere ;20/09/2022;0,6
Allumiere ;21/09/2022;0
Allumiere ;22/09/2022;0
Allumiere ;23/09/2022;0
Allumiere ;24/09/2022;14,8
Allumiere ;25/09/2022;18,5
Allumiere ;26/09/2022;1,8
Allumiere ;27/09/2022;0
