Stazione;Data;Dato pluviometrico giornaliero 0-24
Amaseno a Fossanova ;22/12/2021;0,4
Amaseno a Fossanova ;23/12/2021;1,2
Amaseno a Fossanova ;24/12/2021;3,4
Amaseno a Fossanova ;25/12/2021;8,4
Amaseno a Fossanova ;26/12/2021;29,6
Amaseno a Fossanova ;27/12/2021;0,6
Amaseno a Fossanova ;28/12/2021;0,2
Amaseno a Fossanova ;29/12/2021;0
Amaseno a Fossanova ;30/12/2021;0,2
Amaseno a Fossanova ;31/12/2021;0,2
Amatrice ;01/12/2021;1,6
Amatrice ;02/12/2021;44
Amatrice ;03/12/2021;0,6
Amatrice ;04/12/2021;0,6
Amatrice ;05/12/2021;16,2
Amatrice ;06/12/2021;2,4
Amatrice ;07/12/2021;0
Amatrice ;08/12/2021;19,6
Amatrice ;09/12/2021;8,6
Amatrice ;10/12/2021;3,8
Amatrice ;11/12/2021;8,6
Amatrice ;12/12/2021;10,6
Amatrice ;13/12/2021;2
Amatrice ;14/12/2021;0
Amatrice ;15/12/2021;0,2
Amatrice ;16/12/2021;0
Amatrice ;17/12/2021;0,2
Amatrice ;18/12/2021;0
Amatrice ;19/12/2021;0
Amatrice ;20/12/2021;0
Amatrice ;21/12/2021;0
Amatrice ;22/12/2021;0
Amatrice ;23/12/2021;0
Amatrice ;24/12/2021;0,8
Amatrice ;25/12/2021;12,2
Amatrice ;26/12/2021;11,8
Amatrice ;27/12/2021;1,2
Amatrice ;28/12/2021;0,4
Amatrice ;29/12/2021;0,4
Amatrice ;30/12/2021;0
Amatrice ;31/12/2021;0
Aniene a Lunghezza ;01/12/2021;8,2
Aniene a Lunghezza ;02/12/2021;29
Aniene a Lunghezza ;03/12/2021;0
Aniene a Lunghezza ;04/12/2021;2
Aniene a Lunghezza ;05/12/2021;2,6
Aniene a Lunghezza ;06/12/2021;0
Aniene a Lunghezza ;07/12/2021;0
Aniene a Lunghezza ;08/12/2021;14
Aniene a Lunghezza ;09/12/2021;1,6
Aniene a Lunghezza ;10/12/2021;7,4
Aniene a Lunghezza ;11/12/2021;1
Aniene a Lunghezza ;12/12/2021;0
Aniene a Lunghezza ;13/12/2021;0
Aniene a Lunghezza ;14/12/2021;0
Aniene a Lunghezza ;15/12/2021;0
Aniene a Lunghezza ;16/12/2021;0
Aniene a Lunghezza ;17/12/2021;0,2
Aniene a Lunghezza ;18/12/2021;0
Aniene a Lunghezza ;19/12/2021;0
Aniene a Lunghezza ;20/12/2021;0
Aniene a Lunghezza ;21/12/2021;0
Aniene a Lunghezza ;22/12/2021;0,6
Aniene a Lunghezza ;23/12/2021;0,4
Aniene a Lunghezza ;24/12/2021;2
Aniene a Lunghezza ;25/12/2021;6,8
Aniene a Lunghezza ;26/12/2021;5,2
Aniene a Lunghezza ;27/12/2021;0,6
Aniene a Lunghezza ;28/12/2021;0,8
Aniene a Lunghezza ;29/12/2021;0
Aniene a Lunghezza ;30/12/2021;0,2
Aniene a Lunghezza ;31/12/2021;0
Aniene a Marano Equo ;01/12/2021;18
Aniene a Marano Equo ;02/12/2021;41,3
Aniene a Marano Equo ;03/12/2021;0
Aniene a Marano Equo ;04/12/2021;10,8
Aniene a Marano Equo ;05/12/2021;21
Aniene a Marano Equo ;06/12/2021;0
Aniene a Marano Equo ;07/12/2021;0,2
Aniene a Marano Equo ;08/12/2021;24,6
Aniene a Marano Equo ;09/12/2021;12,6
Aniene a Marano Equo ;10/12/2021;9,8
Aniene a Marano Equo ;11/12/2021;1
Aniene a Marano Equo ;12/12/2021;0
Aniene a Marano Equo ;13/12/2021;0
Aniene a Marano Equo ;14/12/2021;0,2
Aniene a Marano Equo ;15/12/2021;0
Aniene a Marano Equo ;16/12/2021;0
Aniene a Marano Equo ;17/12/2021;0,2
Aniene a Marano Equo ;18/12/2021;0
Aniene a Marano Equo ;19/12/2021;0
Aniene a Marano Equo ;20/12/2021;0,2
Aniene a Marano Equo ;21/12/2021;0
Aniene a Marano Equo ;22/12/2021;0
Aniene a Marano Equo ;23/12/2021;2,6
Aniene a Marano Equo ;24/12/2021;6,4
Aniene a Marano Equo ;25/12/2021;9,4
Aniene a Marano Equo ;26/12/2021;19,3
Aniene a Marano Equo ;27/12/2021;3,2
Aniene a Marano Equo ;28/12/2021;2,6
Aniene a Marano Equo ;29/12/2021;0
Aniene a Marano Equo ;30/12/2021;0
Aniene a Marano Equo ;31/12/2021;0
Aniene a Ponte Salario ;01/12/2021;8,6
Aniene a Ponte Salario ;02/12/2021;35,9
Aniene a Ponte Salario ;03/12/2021;0,2
Aniene a Ponte Salario ;04/12/2021;3
Aniene a Ponte Salario ;05/12/2021;5,4
Aniene a Ponte Salario ;06/12/2021;0
Aniene a Ponte Salario ;07/12/2021;0
Aniene a Ponte Salario ;08/12/2021;14,3
Aniene a Ponte Salario ;09/12/2021;1,8
Aniene a Ponte Salario ;10/12/2021;16,6
Aniene a Ponte Salario ;11/12/2021;1,4
Aniene a Ponte Salario ;12/12/2021;0
Aniene a Ponte Salario ;13/12/2021;0
Aniene a Ponte Salario ;14/12/2021;0
Aniene a Ponte Salario ;15/12/2021;0
Aniene a Ponte Salario ;16/12/2021;0
Aniene a Ponte Salario ;17/12/2021;0
Aniene a Ponte Salario ;18/12/2021;0
Aniene a Ponte Salario ;19/12/2021;0
Aniene a Ponte Salario ;20/12/2021;0,2
Aniene a Ponte Salario ;21/12/2021;0
Aniene a Ponte Salario ;22/12/2021;1,8
Aniene a Ponte Salario ;23/12/2021;0,4
Aniene a Ponte Salario ;24/12/2021;3
Aniene a Ponte Salario ;25/12/2021;15,1
Aniene a Ponte Salario ;26/12/2021;8,6
Aniene a Ponte Salario ;27/12/2021;1,4
Aniene a Ponte Salario ;28/12/2021;1
Aniene a Ponte Salario ;29/12/2021;0
Aniene a Ponte Salario ;30/12/2021;0,2
Aniene a Ponte Salario ;31/12/2021;0,2
Aniene a Subiaco ;01/12/2021;6,8
Aniene a Subiaco ;02/12/2021;67,5
Aniene a Subiaco ;03/12/2021;0,2
Aniene a Subiaco ;04/12/2021;8,2
Aniene a Subiaco ;05/12/2021;15,2
Aniene a Subiaco ;06/12/2021;0,2
Aniene a Subiaco ;07/12/2021;0,2
Aniene a Subiaco ;08/12/2021;28,8
Aniene a Subiaco ;09/12/2021;13,7
Aniene a Subiaco ;10/12/2021;15,8
Aniene a Subiaco ;11/12/2021;0,4
Aniene a Subiaco ;12/12/2021;0,2
Aniene a Subiaco ;13/12/2021;0
Aniene a Subiaco ;14/12/2021;0,2
Aniene a Subiaco ;15/12/2021;0
Aniene a Subiaco ;16/12/2021;0,2
Aniene a Subiaco ;17/12/2021;0,2
Aniene a Subiaco ;18/12/2021;0
Aniene a Subiaco ;19/12/2021;0
Aniene a Subiaco ;20/12/2021;0,2
Aniene a Subiaco ;21/12/2021;0
Aniene a Subiaco ;22/12/2021;0,2
Aniene a Subiaco ;23/12/2021;0,6
Aniene a Subiaco ;24/12/2021;4
Aniene a Subiaco ;25/12/2021;10
Aniene a Subiaco ;26/12/2021;51,8
Aniene a Subiaco ;27/12/2021;1
Aniene a Subiaco ;28/12/2021;1,6
Aniene a Subiaco ;29/12/2021;0
Aniene a Subiaco ;30/12/2021;0
Aniene a Subiaco ;31/12/2021;0
Anzio ;01/12/2021;26
Anzio ;02/12/2021;13,4
Anzio ;03/12/2021;0
Anzio ;04/12/2021;2,4
Anzio ;05/12/2021;1,2
Anzio ;06/12/2021;1
Anzio ;07/12/2021;0
Anzio ;08/12/2021;7,8
Anzio ;09/12/2021;8,4
Anzio ;10/12/2021;36
Anzio ;11/12/2021;4,8
Anzio ;12/12/2021;0
Anzio ;13/12/2021;0
Anzio ;14/12/2021;0
Anzio ;15/12/2021;0
Anzio ;16/12/2021;0
Anzio ;17/12/2021;0
Anzio ;18/12/2021;0
Anzio ;19/12/2021;0
Anzio ;20/12/2021;0
Anzio ;21/12/2021;0
Anzio ;22/12/2021;7,2
Anzio ;23/12/2021;1,6
Anzio ;24/12/2021;0
Anzio ;25/12/2021;2,8
Anzio ;26/12/2021;5,4
Anzio ;27/12/2021;0,4
Anzio ;28/12/2021;11,2
Anzio ;29/12/2021;0
Anzio ;30/12/2021;0
Anzio ;31/12/2021;0,2
Aprilia ;01/12/2021;15,4
Aprilia ;02/12/2021;25
Aprilia ;03/12/2021;0,8
Aprilia ;04/12/2021;3,2
Aprilia ;05/12/2021;0,6
Aprilia ;06/12/2021;1
Aprilia ;07/12/2021;0
Aprilia ;08/12/2021;27,4
Aprilia ;09/12/2021;3,6
Aprilia ;10/12/2021;18,6
Aprilia ;11/12/2021;1,4
Aprilia ;12/12/2021;0
Aprilia ;13/12/2021;0
Aprilia ;14/12/2021;0
Aprilia ;15/12/2021;0
Aprilia ;16/12/2021;0
Aprilia ;17/12/2021;0
Aprilia ;18/12/2021;0
Aprilia ;19/12/2021;0
Aprilia ;20/12/2021;0
Aprilia ;21/12/2021;0
Aprilia ;22/12/2021;2
Aprilia ;23/12/2021;0
Aprilia ;24/12/2021;0,2
Aprilia ;25/12/2021;7,2
Aprilia ;26/12/2021;20
Aprilia ;27/12/2021;0,4
Aprilia ;28/12/2021;7,8
Aprilia ;29/12/2021;0
Aprilia ;30/12/2021;0
Aprilia ;31/12/2021;0
Ardea ;01/12/2021;13,1
Ardea ;02/12/2021;12,1
Ardea ;03/12/2021;2
Ardea ;04/12/2021;2,8
Ardea ;05/12/2021;0
Ardea ;06/12/2021;3,4
Ardea ;07/12/2021;0
Ardea ;08/12/2021;15,7
Ardea ;09/12/2021;2,2
Ardea ;10/12/2021;16
Ardea ;11/12/2021;1,4
Ardea ;12/12/2021;0
Ardea ;13/12/2021;0
Ardea ;14/12/2021;0
Ardea ;15/12/2021;0
Ardea ;16/12/2021;0
Ardea ;17/12/2021;0
Ardea ;18/12/2021;0
Ardea ;19/12/2021;0
Ardea ;20/12/2021;0
Ardea ;21/12/2021;0
Ardea ;22/12/2021;5
Ardea ;23/12/2021;0,6
Ardea ;24/12/2021;0,2
Ardea ;25/12/2021;4,8
Ardea ;26/12/2021;5,6
Ardea ;27/12/2021;0,8
Ardea ;28/12/2021;4,8
Ardea ;29/12/2021;0
Ardea ;30/12/2021;0,2
Ardea ;31/12/2021;0
Arrone a Maccarese ;01/12/2021;1,6
Arrone a Maccarese ;02/12/2021;6,2
Arrone a Maccarese ;03/12/2021;0
Arrone a Maccarese ;04/12/2021;0,6
Arrone a Maccarese ;05/12/2021;0
Arrone a Maccarese ;06/12/2021;0,4
Arrone a Maccarese ;07/12/2021;0
Arrone a Maccarese ;08/12/2021;8,3
Arrone a Maccarese ;09/12/2021;2
Arrone a Maccarese ;10/12/2021;17,6
Arrone a Maccarese ;11/12/2021;0,6
Arrone a Maccarese ;12/12/2021;0
Arrone a Maccarese ;13/12/2021;0
Arrone a Maccarese ;14/12/2021;0
Arrone a Maccarese ;15/12/2021;0
Arrone a Maccarese ;16/12/2021;0
Arrone a Maccarese ;17/12/2021;0
Arrone a Maccarese ;18/12/2021;0
Arrone a Maccarese ;19/12/2021;0
Arrone a Maccarese ;20/12/2021;0
Arrone a Maccarese ;21/12/2021;0
Arrone a Maccarese ;22/12/2021;4,6
Arrone a Maccarese ;23/12/2021;1,2
Arrone a Maccarese ;24/12/2021;1,6
Arrone a Maccarese ;25/12/2021;11,2
Arrone a Maccarese ;26/12/2021;5
Arrone a Maccarese ;27/12/2021;2,4
Arrone a Maccarese ;28/12/2021;5
Arrone a Maccarese ;29/12/2021;0
Arrone a Maccarese ;30/12/2021;0,2
Arrone a Maccarese ;31/12/2021;0,2
Arsoli ;01/12/2021;23
Arsoli ;02/12/2021;58,6
Arsoli ;03/12/2021;0
Arsoli ;04/12/2021;13,2
Arsoli ;05/12/2021;21,6
Arsoli ;06/12/2021;0
Arsoli ;07/12/2021;0
Arsoli ;08/12/2021;22,8
Arsoli ;09/12/2021;14,6
Arsoli ;10/12/2021;8,6
Arsoli ;11/12/2021;0,6
Arsoli ;12/12/2021;0
Arsoli ;13/12/2021;0
Arsoli ;14/12/2021;0
Arsoli ;15/12/2021;0
Arsoli ;16/12/2021;0
Arsoli ;17/12/2021;0
Arsoli ;18/12/2021;0
Arsoli ;19/12/2021;0
Arsoli ;20/12/2021;0
Arsoli ;21/12/2021;0
Arsoli ;22/12/2021;0
Arsoli ;23/12/2021;3,6
Arsoli ;24/12/2021;9,8
Arsoli ;25/12/2021;14,8
Arsoli ;26/12/2021;20,6
Arsoli ;27/12/2021;3,6
Arsoli ;28/12/2021;4,6
Arsoli ;29/12/2021;0
Arsoli ;30/12/2021;0
Arsoli ;31/12/2021;0
Aurelio ;01/12/2021;7
Aurelio ;02/12/2021;35,4
Aurelio ;03/12/2021;0,2
Aurelio ;04/12/2021;1,8
Aurelio ;05/12/2021;1,6
Aurelio ;06/12/2021;0
Aurelio ;07/12/2021;0
Aurelio ;08/12/2021;11,8
Aurelio ;09/12/2021;6,4
Aurelio ;10/12/2021;18,8
Aurelio ;11/12/2021;0,6
Aurelio ;12/12/2021;0,2
Aurelio ;13/12/2021;0
Aurelio ;14/12/2021;0
Aurelio ;15/12/2021;0
Aurelio ;16/12/2021;0
Aurelio ;17/12/2021;0
Aurelio ;18/12/2021;0
Aurelio ;19/12/2021;0
Aurelio ;20/12/2021;0
Aurelio ;21/12/2021;0
Aurelio ;22/12/2021;2,2
Aurelio ;23/12/2021;0
Aurelio ;24/12/2021;2,8
Aurelio ;25/12/2021;15,4
Aurelio ;26/12/2021;8
Aurelio ;27/12/2021;1,8
Aurelio ;28/12/2021;3,4
Aurelio ;29/12/2021;0
Aurelio ;30/12/2021;0
Aurelio ;31/12/2021;0
Baccano ;01/12/2021;5,8
Baccano ;02/12/2021;8,2
Baccano ;03/12/2021;0
Baccano ;04/12/2021;1,6
Baccano ;05/12/2021;12,8
Baccano ;06/12/2021;0
Baccano ;07/12/2021;0
Baccano ;08/12/2021;23,4
Baccano ;09/12/2021;1,2
Baccano ;10/12/2021;15,8
Baccano ;11/12/2021;1,2
Baccano ;12/12/2021;0
Baccano ;13/12/2021;0
Baccano ;14/12/2021;0
Baccano ;15/12/2021;0
Baccano ;16/12/2021;0
Baccano ;17/12/2021;0
Baccano ;18/12/2021;0
Baccano ;19/12/2021;0
Baccano ;20/12/2021;0
Baccano ;21/12/2021;0
Baccano ;22/12/2021;1,2
Baccano ;23/12/2021;3,8
Baccano ;24/12/2021;2,6
Baccano ;25/12/2021;23,8
Baccano ;26/12/2021;9,2
Baccano ;27/12/2021;2,6
Baccano ;28/12/2021;0
Baccano ;29/12/2021;0
Baccano ;30/12/2021;0
Baccano ;31/12/2021;0,2
Bagnoregio ;01/12/2021;4,2
Bagnoregio ;02/12/2021;24,2
Bagnoregio ;03/12/2021;0,2
Bagnoregio ;04/12/2021;0,2
Bagnoregio ;05/12/2021;0,6
Bagnoregio ;06/12/2021;0
Bagnoregio ;07/12/2021;0
Bagnoregio ;08/12/2021;9,4
Bagnoregio ;09/12/2021;4
Bagnoregio ;10/12/2021;18
Bagnoregio ;11/12/2021;8
Bagnoregio ;12/12/2021;0
Bagnoregio ;13/12/2021;0
Bagnoregio ;14/12/2021;0
Bagnoregio ;15/12/2021;0
Bagnoregio ;16/12/2021;0
Bagnoregio ;17/12/2021;0
Bagnoregio ;18/12/2021;0
Bagnoregio ;19/12/2021;0
Bagnoregio ;20/12/2021;0
Bagnoregio ;21/12/2021;0
Bagnoregio ;22/12/2021;0,4
Bagnoregio ;23/12/2021;1,8
Bagnoregio ;24/12/2021;5,4
Bagnoregio ;25/12/2021;17,8
Bagnoregio ;26/12/2021;26,2
Bagnoregio ;27/12/2021;1,2
Bagnoregio ;28/12/2021;0,2
Bagnoregio ;29/12/2021;0,8
Bagnoregio ;30/12/2021;0,2
Bagnoregio ;31/12/2021;0
Barbarano ;01/12/2021;3
Barbarano ;02/12/2021;4
Barbarano ;03/12/2021;0
Barbarano ;04/12/2021;5
Barbarano ;05/12/2021;0,2
Barbarano ;06/12/2021;0
Barbarano ;07/12/2021;0
Barbarano ;08/12/2021;11,2
Barbarano ;09/12/2021;13,9
Barbarano ;10/12/2021;19
Barbarano ;11/12/2021;1,6
Barbarano ;12/12/2021;0
Barbarano ;13/12/2021;0
Barbarano ;14/12/2021;0
Barbarano ;15/12/2021;0
Barbarano ;16/12/2021;0
Barbarano ;17/12/2021;0
Barbarano ;18/12/2021;0
Barbarano ;19/12/2021;0
Barbarano ;20/12/2021;0
Barbarano ;21/12/2021;0
Barbarano ;22/12/2021;0,4
Barbarano ;23/12/2021;0,2
Barbarano ;24/12/2021;3
Barbarano ;25/12/2021;29
Barbarano ;26/12/2021;9,7
Barbarano ;27/12/2021;3,2
Barbarano ;28/12/2021;1,2
Barbarano ;29/12/2021;0
Barbarano ;30/12/2021;0
Barbarano ;31/12/2021;0
Bolsena ;01/12/2021;2,2
Bolsena ;02/12/2021;17
Bolsena ;03/12/2021;0,2
Bolsena ;04/12/2021;0
Bolsena ;05/12/2021;0,6
Bolsena ;06/12/2021;0
Bolsena ;07/12/2021;0
Bolsena ;08/12/2021;6,2
Bolsena ;09/12/2021;4,2
Bolsena ;10/12/2021;8,8
Bolsena ;11/12/2021;12,6
Bolsena ;12/12/2021;0
Bolsena ;13/12/2021;0
Bolsena ;14/12/2021;0
Bolsena ;15/12/2021;0
Bolsena ;16/12/2021;0
Bolsena ;17/12/2021;0
Bolsena ;18/12/2021;0
Bolsena ;19/12/2021;0
Bolsena ;20/12/2021;0
Bolsena ;21/12/2021;0
Bolsena ;22/12/2021;0,8
Bolsena ;23/12/2021;1,6
Bolsena ;24/12/2021;9
Bolsena ;25/12/2021;17,8
Bolsena ;26/12/2021;27,4
Bolsena ;27/12/2021;4,8
Bolsena ;28/12/2021;0,2
Bolsena ;29/12/2021;0,4
Bolsena ;30/12/2021;0
Bolsena ;31/12/2021;0
Borgo Montello ;01/12/2021;17,9
Borgo Montello ;02/12/2021;16,3
Borgo Montello ;03/12/2021;0
Borgo Montello ;04/12/2021;4,4
Borgo Montello ;05/12/2021;0,2
Borgo Montello ;06/12/2021;0,8
Borgo Montello ;07/12/2021;0
Borgo Montello ;08/12/2021;16,7
Borgo Montello ;09/12/2021;6
Borgo Montello ;10/12/2021;24
Borgo Montello ;11/12/2021;1,8
Borgo Montello ;12/12/2021;0
Borgo Montello ;13/12/2021;0
Borgo Montello ;14/12/2021;0
Borgo Montello ;15/12/2021;0
Borgo Montello ;16/12/2021;0
Borgo Montello ;17/12/2021;0
Borgo Montello ;18/12/2021;0
Borgo Montello ;19/12/2021;0
Borgo Montello ;20/12/2021;0
Borgo Montello ;21/12/2021;0
Borgo Montello ;22/12/2021;3
Borgo Montello ;23/12/2021;2
Borgo Montello ;24/12/2021;0,2
Borgo Montello ;25/12/2021;6,2
Borgo Montello ;26/12/2021;19,2
Borgo Montello ;27/12/2021;0,2
Borgo Montello ;28/12/2021;2,4
Borgo Montello ;29/12/2021;0
Borgo Montello ;30/12/2021;0
Borgo Montello ;31/12/2021;0,2
Borgorose ;01/12/2021;13,8
Borgorose ;02/12/2021;54,4
Borgorose ;03/12/2021;0,4
Borgorose ;04/12/2021;10,8
Borgorose ;05/12/2021;16
Borgorose ;06/12/2021;0
Borgorose ;07/12/2021;0
Borgorose ;08/12/2021;20
Borgorose ;09/12/2021;18,6
Borgorose ;10/12/2021;8
Borgorose ;11/12/2021;8,6
Borgorose ;12/12/2021;0
Borgorose ;13/12/2021;0
Borgorose ;14/12/2021;0
Borgorose ;15/12/2021;0
Borgorose ;16/12/2021;0
Borgorose ;17/12/2021;0
Borgorose ;18/12/2021;0
