Stazione;Data;Dato pluviometrico giornaliero 0-24
Anzio ;28/02/2020;0
Anzio ;29/02/2020;0
Aprilia ;01/02/2020;0
Aprilia ;02/02/2020;0
Aprilia ;03/02/2020;0
Aprilia ;04/02/2020;0
Aprilia ;05/02/2020;0
Aprilia ;06/02/2020;0
Aprilia ;07/02/2020;0
Aprilia ;08/02/2020;0
Aprilia ;09/02/2020;1,2
Aprilia ;10/02/2020;6,6
Aprilia ;11/02/2020;0,2
Aprilia ;12/02/2020;0
Aprilia ;13/02/2020;0
Aprilia ;14/02/2020;0,8
Aprilia ;15/02/2020;0
Aprilia ;16/02/2020;0
Aprilia ;17/02/2020;0
Aprilia ;18/02/2020;0
Aprilia ;19/02/2020;0
Aprilia ;20/02/2020;0
Aprilia ;21/02/2020;0
Aprilia ;22/02/2020;0
Aprilia ;23/02/2020;0
Aprilia ;24/02/2020;0
Aprilia ;25/02/2020;0
Aprilia ;26/02/2020;1,8
Aprilia ;27/02/2020;2,8
Aprilia ;28/02/2020;0
Aprilia ;29/02/2020;0
Ardea ;01/02/2020;0
Ardea ;02/02/2020;0
Ardea ;03/02/2020;0
Ardea ;04/02/2020;0
Ardea ;05/02/2020;0
Ardea ;06/02/2020;0
Ardea ;07/02/2020;0
Ardea ;08/02/2020;0
Ardea ;09/02/2020;1,8
Ardea ;10/02/2020;4,6
Ardea ;11/02/2020;0
Ardea ;12/02/2020;0
Ardea ;13/02/2020;0
Ardea ;14/02/2020;0
Ardea ;15/02/2020;0
Ardea ;16/02/2020;0
Ardea ;17/02/2020;0
Ardea ;18/02/2020;0
Ardea ;19/02/2020;0
Ardea ;20/02/2020;0
Ardea ;21/02/2020;0
Ardea ;22/02/2020;0
Ardea ;23/02/2020;0
Ardea ;24/02/2020;0
Ardea ;25/02/2020;0
Ardea ;26/02/2020;2,8
Ardea ;27/02/2020;0,8
Ardea ;28/02/2020;0
Ardea ;29/02/2020;0
Arrone a Maccarese ;01/02/2020;0,4
Arrone a Maccarese ;02/02/2020;0,2
Arrone a Maccarese ;03/02/2020;0
Arrone a Maccarese ;04/02/2020;0
Arrone a Maccarese ;05/02/2020;0
Arrone a Maccarese ;06/02/2020;0
Arrone a Maccarese ;07/02/2020;0
Arrone a Maccarese ;08/02/2020;0
Arrone a Maccarese ;09/02/2020;2,4
Arrone a Maccarese ;10/02/2020;1,6
Arrone a Maccarese ;11/02/2020;0
Arrone a Maccarese ;12/02/2020;0
Arrone a Maccarese ;13/02/2020;0
Arrone a Maccarese ;14/02/2020;0,2
Arrone a Maccarese ;15/02/2020;0
Arrone a Maccarese ;16/02/2020;0
Arrone a Maccarese ;17/02/2020;0,2
Arrone a Maccarese ;18/02/2020;0
Arrone a Maccarese ;19/02/2020;0
Arrone a Maccarese ;20/02/2020;0,2
Arrone a Maccarese ;21/02/2020;0
Arrone a Maccarese ;22/02/2020;0
Arrone a Maccarese ;23/02/2020;0
Arrone a Maccarese ;24/02/2020;0
Arrone a Maccarese ;25/02/2020;0
Arrone a Maccarese ;26/02/2020;2
Arrone a Maccarese ;27/02/2020;0,6
Arrone a Maccarese ;28/02/2020;0
Arrone a Maccarese ;29/02/2020;0
Arsoli ;01/02/2020;2,4
Arsoli ;02/02/2020;1
Arsoli ;03/02/2020;0
Arsoli ;04/02/2020;1,2
Arsoli ;05/02/2020;1,6
Arsoli ;06/02/2020;0
Arsoli ;07/02/2020;0
Arsoli ;08/02/2020;0
Arsoli ;09/02/2020;0,4
Arsoli ;10/02/2020;6,2
Arsoli ;11/02/2020;0
Arsoli ;12/02/2020;0,2
Arsoli ;13/02/2020;0
Arsoli ;14/02/2020;11,6
Arsoli ;15/02/2020;0,2
Arsoli ;16/02/2020;0
Arsoli ;17/02/2020;0
Arsoli ;18/02/2020;0
Arsoli ;19/02/2020;6,8
Arsoli ;20/02/2020;0,2
Arsoli ;21/02/2020;0
Arsoli ;22/02/2020;0
Arsoli ;23/02/2020;0
Arsoli ;24/02/2020;0
Arsoli ;25/02/2020;0
Arsoli ;26/02/2020;4
Arsoli ;27/02/2020;9,6
Arsoli ;28/02/2020;13,8
Arsoli ;29/02/2020;0
Aurelio ;01/02/2020;1,4
Aurelio ;02/02/2020;0
Aurelio ;03/02/2020;0
Aurelio ;04/02/2020;0
Aurelio ;05/02/2020;0
Aurelio ;06/02/2020;0
Aurelio ;07/02/2020;0
Aurelio ;08/02/2020;0
Aurelio ;09/02/2020;1
Aurelio ;10/02/2020;0,4
Aurelio ;11/02/2020;0
Aurelio ;12/02/2020;0
Aurelio ;13/02/2020;0
Aurelio ;14/02/2020;2
Aurelio ;15/02/2020;0
Aurelio ;16/02/2020;0
Aurelio ;17/02/2020;0
Aurelio ;18/02/2020;0
Aurelio ;19/02/2020;0,4
Aurelio ;20/02/2020;0,2
Aurelio ;21/02/2020;0
Aurelio ;22/02/2020;0
Aurelio ;23/02/2020;0
Aurelio ;24/02/2020;0
Aurelio ;25/02/2020;0
Aurelio ;26/02/2020;1,6
Aurelio ;27/02/2020;2,6
Aurelio ;28/02/2020;0
Aurelio ;29/02/2020;0
Baccano ;01/02/2020;3,6
Baccano ;02/02/2020;0
Baccano ;03/02/2020;0,2
Baccano ;04/02/2020;0,8
Baccano ;05/02/2020;0,2
Baccano ;06/02/2020;0
Baccano ;07/02/2020;0
Baccano ;08/02/2020;0
Baccano ;09/02/2020;1,8
Baccano ;10/02/2020;3,6
Baccano ;11/02/2020;0
Baccano ;12/02/2020;0
Baccano ;13/02/2020;0,2
Baccano ;14/02/2020;4
Baccano ;15/02/2020;0
Baccano ;16/02/2020;0
Baccano ;17/02/2020;0,2
Baccano ;18/02/2020;0,2
Baccano ;19/02/2020;7,6
Baccano ;20/02/2020;0,2
Baccano ;21/02/2020;0
Baccano ;22/02/2020;0,2
Baccano ;23/02/2020;0
Baccano ;24/02/2020;0,2
Baccano ;25/02/2020;0
Baccano ;26/02/2020;2,2
Baccano ;27/02/2020;4,4
Baccano ;28/02/2020;0
Baccano ;29/02/2020;0
Bagnoregio ;01/02/2020;0,6
Bagnoregio ;02/02/2020;0,2
Bagnoregio ;03/02/2020;0
Bagnoregio ;04/02/2020;1,2
Bagnoregio ;05/02/2020;0
Bagnoregio ;06/02/2020;0
Bagnoregio ;07/02/2020;0
Bagnoregio ;08/02/2020;0
Bagnoregio ;09/02/2020;0,4
Bagnoregio ;10/02/2020;1,2
Bagnoregio ;11/02/2020;0,2
Bagnoregio ;12/02/2020;0
Bagnoregio ;13/02/2020;0
Bagnoregio ;14/02/2020;0,2
Bagnoregio ;15/02/2020;0
Bagnoregio ;16/02/2020;0
Bagnoregio ;17/02/2020;0
Bagnoregio ;18/02/2020;0,2
Bagnoregio ;19/02/2020;1
Bagnoregio ;20/02/2020;0
Bagnoregio ;21/02/2020;0
Bagnoregio ;22/02/2020;0
Bagnoregio ;23/02/2020;0
Bagnoregio ;24/02/2020;0
Bagnoregio ;25/02/2020;0
Bagnoregio ;26/02/2020;0
Bagnoregio ;27/02/2020;5,6
Bagnoregio ;28/02/2020;0,2
Bagnoregio ;29/02/2020;0
Barbarano ;01/02/2020;1
Barbarano ;02/02/2020;0
Barbarano ;03/02/2020;0
Barbarano ;04/02/2020;0,2
Barbarano ;05/02/2020;0
Barbarano ;06/02/2020;0
Barbarano ;07/02/2020;0
Barbarano ;08/02/2020;0
Barbarano ;09/02/2020;0,4
Barbarano ;10/02/2020;1,2
Barbarano ;11/02/2020;0
Barbarano ;12/02/2020;0
Barbarano ;13/02/2020;0
Barbarano ;14/02/2020;1,2
Barbarano ;15/02/2020;0
Barbarano ;16/02/2020;0
Barbarano ;17/02/2020;0
Barbarano ;18/02/2020;0
Barbarano ;19/02/2020;2,6
Barbarano ;20/02/2020;0,2
Barbarano ;21/02/2020;0
Barbarano ;22/02/2020;0
Barbarano ;23/02/2020;0
Barbarano ;24/02/2020;0
Barbarano ;25/02/2020;0
Barbarano ;26/02/2020;0,8
Barbarano ;27/02/2020;2,4
Barbarano ;28/02/2020;0
Barbarano ;29/02/2020;0
Bolsena ;01/02/2020;1,6
Bolsena ;02/02/2020;0,2
Bolsena ;03/02/2020;0
Bolsena ;04/02/2020;1,2
Bolsena ;05/02/2020;0
Bolsena ;06/02/2020;0
Bolsena ;07/02/2020;0
Bolsena ;08/02/2020;0
Bolsena ;09/02/2020;2
Bolsena ;10/02/2020;0,8
Bolsena ;11/02/2020;0
Bolsena ;12/02/2020;0
Bolsena ;13/02/2020;0
Bolsena ;14/02/2020;0,8
Bolsena ;15/02/2020;0
Bolsena ;16/02/2020;0
Bolsena ;17/02/2020;0
Bolsena ;18/02/2020;0
Bolsena ;19/02/2020;0,8
Bolsena ;20/02/2020;0
Bolsena ;21/02/2020;0
Bolsena ;22/02/2020;0
Bolsena ;23/02/2020;0,2
Bolsena ;24/02/2020;0
Bolsena ;25/02/2020;0
Bolsena ;26/02/2020;0,2
Bolsena ;27/02/2020;2,8
Bolsena ;28/02/2020;0
Bolsena ;29/02/2020;0
Borgo Montello ;01/02/2020;0,2
Borgo Montello ;02/02/2020;0
Borgo Montello ;03/02/2020;0
Borgo Montello ;04/02/2020;0,2
Borgo Montello ;05/02/2020;0
Borgo Montello ;06/02/2020;0
Borgo Montello ;07/02/2020;0
Borgo Montello ;08/02/2020;0
Borgo Montello ;09/02/2020;0,6
Borgo Montello ;10/02/2020;17,4
Borgo Montello ;11/02/2020;0
Borgo Montello ;12/02/2020;0
Borgo Montello ;13/02/2020;0,2
Borgo Montello ;14/02/2020;0,2
Borgo Montello ;15/02/2020;0
Borgo Montello ;16/02/2020;0
Borgo Montello ;17/02/2020;0,2
Borgo Montello ;18/02/2020;0
Borgo Montello ;19/02/2020;0
Borgo Montello ;20/02/2020;0
Borgo Montello ;21/02/2020;0
Borgo Montello ;22/02/2020;0
Borgo Montello ;23/02/2020;0
Borgo Montello ;24/02/2020;0
Borgo Montello ;25/02/2020;0
Borgo Montello ;26/02/2020;2
Borgo Montello ;27/02/2020;2,2
Borgo Montello ;28/02/2020;0,2
Borgo Montello ;29/02/2020;0
Borgorose ;01/02/2020;1,4
Borgorose ;02/02/2020;2,2
Borgorose ;03/02/2020;0
Borgorose ;04/02/2020;4
Borgorose ;05/02/2020;1,2
Borgorose ;06/02/2020;0
Borgorose ;07/02/2020;0
Borgorose ;08/02/2020;0
Borgorose ;09/02/2020;0
Borgorose ;10/02/2020;4,8
Borgorose ;11/02/2020;0
Borgorose ;12/02/2020;0
Borgorose ;13/02/2020;0
Borgorose ;14/02/2020;6,2
Borgorose ;15/02/2020;0
Borgorose ;16/02/2020;0
Borgorose ;17/02/2020;0
Borgorose ;18/02/2020;0
Borgorose ;19/02/2020;5
Borgorose ;20/02/2020;0
Borgorose ;21/02/2020;0
Borgorose ;22/02/2020;0
Borgorose ;23/02/2020;0
Borgorose ;24/02/2020;0
Borgorose ;25/02/2020;0
Borgorose ;26/02/2020;8,6
Borgorose ;27/02/2020;6,8
Borgorose ;28/02/2020;6,2
Borgorose ;29/02/2020;0
Bracciano ;01/02/2020;2
Bracciano ;02/02/2020;0
Bracciano ;03/02/2020;0
Bracciano ;04/02/2020;0,4
Bracciano ;05/02/2020;0
Bracciano ;06/02/2020;0
Bracciano ;07/02/2020;0
Bracciano ;08/02/2020;0
Bracciano ;09/02/2020;0,6
Bracciano ;10/02/2020;1,6
Bracciano ;11/02/2020;0
Bracciano ;12/02/2020;0
Bracciano ;13/02/2020;0
Bracciano ;14/02/2020;4,2
Bracciano ;15/02/2020;0
Bracciano ;16/02/2020;0
Bracciano ;17/02/2020;0
Bracciano ;18/02/2020;0
Bracciano ;19/02/2020;8,7
Bracciano ;20/02/2020;0
Bracciano ;21/02/2020;0
Bracciano ;22/02/2020;0
Bracciano ;23/02/2020;0
Bracciano ;24/02/2020;0
Bracciano ;25/02/2020;0
Bracciano ;26/02/2020;4,6
Bracciano ;27/02/2020;7,6
Bracciano ;28/02/2020;0
Bracciano ;29/02/2020;0
Brusciano ;01/02/2020;8,8
Brusciano ;02/02/2020;4,2
Brusciano ;03/02/2020;0
Brusciano ;04/02/2020;5,7
Brusciano ;05/02/2020;0
Brusciano ;06/02/2020;0
Brusciano ;07/02/2020;0
Brusciano ;08/02/2020;0
Brusciano ;09/02/2020;0
Brusciano ;10/02/2020;7,2
Brusciano ;11/02/2020;0
Brusciano ;12/02/2020;0
Brusciano ;13/02/2020;0,2
Brusciano ;14/02/2020;16
Brusciano ;15/02/2020;0
Brusciano ;16/02/2020;0
Brusciano ;17/02/2020;0
Brusciano ;18/02/2020;0
Brusciano ;19/02/2020;2
Brusciano ;20/02/2020;0,4
Brusciano ;21/02/2020;0
Brusciano ;22/02/2020;0
Brusciano ;23/02/2020;0
Brusciano ;24/02/2020;0
